,answer,author,question,topic
27,"What most people often fail to see is that fortunes of USSR were always closely connected to oil price. Every time oil price was high, USSR was flying high and would become more aggressive. Every time oil price was low, we would get food shortages, etc.
Also, people sometimes say Eltsyn and Gorbachev were bad leaders, while Putin is great. Well, Eltsyn and Gorbachev had to rule the country in the times of very low oil prices (1984–2000). And the moment Putin came to power, oil prices started to head north. Right place, right time, nothing more.
10k Views · View 685 Upvoters",Vitali Zagorodnov,"In the Soviet Union, what was the first sign of the collapse that people saw or noticed years before 1991?",The Cold War
28,"Relations between the Soviet Union and the United States were driven by a complex interplay of ideological, political, and economic factors, which led to shifts between cautious cooperation and often bitter superpower rivalry over the years. The distinct differences in the political systems of the two countries often prevented them from reaching a mutual understanding on key policy issues and even, as in the case of the Cuban missile crisis, brought them to the brink of war.
The United States government was initially hostile to the Soviet leaders for taking Russia out of World War I and was opposed to a state ideologically based on communism. Although the United States embarked on a famine relief program in the Soviet Union in the early 1920s and American businessmen established commercial ties there during the period of the New Economic Policy (1921–29), the two countries did not establish diplomatic relations until 1933. By that time, the totalitarian nature of Joseph Stalin's regime presented an insurmountable obstacle to friendly relations with the West. Although World War II brought the two countries into an alliance, based on the common aim of defeating Nazi Germany, the Soviet Union's aggressive, anti-democratic policy toward Eastern Europe had created tensions even before the war ended.
178 Views · View 5 Upvoters",William Palmateer,What were the relations between USA and USSR before the cold war?,The Cold War
29,"Here are Five To-Do’s for young aspiring totalitarians from someone who has seen the Soviet collapse both from inside and outside:
Pick Communism for ideology and enforce it mercilessly. It will give you the universal appeal as a torchbearer for justice and equality. All who hate American Imperialism, liberalism, and market economy will gravitate toward you. They are everywhere, much more numerous than you may think.
Aim high, act quick. The world may be enough, but empire-building is a hugely expensive enterprise. Be sure to take on your next rich enemy and conquer them well before you run out of money.
Kill as many as it takes, but cover every trace. Execute all executioners, then the executioners’ executioners. Give regular amnesties to a few harmless survivors, and make them the thankful ambassadors for the magnanimity of people’s power.
The proletarian state has only three friends: the army, the secret police and military-industrial complex. These are the only ones that never turn their back on you. Cherish them, feed them, make everyone love them.
Give people reasons to be proud of you. Build huge monuments, win impossible victories, triumph at the Olympic games, turn around rivers, make great music, profound poems and awesome propaganda posters. Beat Hitler in his own game and make uniforms to remain legend for centuries.
After the death of Stalin in 1953, the Communist Party of the Soviet Union gradually failed on all five points. Gorbachev was just the last straw, a mere chump who happened to be sitting on the throne when the palace came crushing down.
14.1k Views · View 659 Upvoters",Dima Vorobiev,What lesson can totalitarian regimes today and tomorrow learn from the collapse of the Soviet empire?,The Cold War
30,"We all know how the communist world looked like in the 1960s. The Chinese and the Soviets were the two biggest communist parties in the world.
But not many people know who the third biggest was. The Indonesian Communist Party.
The US was able to eliminate this communist party by supporting one man.
Suharto, who ruled my country, Indonesia, from 1966 to 1998.
Let’s take a look at why it was “successful” for the US.
During the early 1960s, communists were very powerful in Indonesia. They were found at all levels of government, city mayors, regional governments, military officers, you name it. In fact, the Indonesian Communist Party was the biggest non-ruling communist party in the world, and as I said before, the third biggest after China’s and the Soviets’.
There were fears of the country turning communist in a few years. Especially looking at the geopolitical situation in South East Asia with the Vietnam war raging not far away.
Indonesian communists parading in the 1960s
It all changed when a coup occured in October 1965 against the ruling president, Sukarno. The coup failed, but what happened afterwards was the point.
Over the next few months, Suharto, who was a military general at the time, stole the initiative, took control of the military, and eliminated the Indonesian Communist Party, killing more than a million suspected communists in the process.
A suspected communist being rounded up in late 1965
By March 1966, Sukarno had been stripped off all effective power. All power was in Suharto’s hands. That was when he had himself elected as president.
Sukarno transferring his presidency to Suharto in 1966
There is strong evidence that the CIA, and by extension the US, was involved in aiding Suharto. The CIA was involved in helping Suharto spread anti-communist news. The US embassy was also supplying the Indonesian military with names of prominent communists to hunt.
Also in the 1970s, there was another communist troublemaker in the form Timor Leste. The US provided military aid as Suharto invaded and annexed Timor Leste.
So the US destroyed the third biggest communist party in the world, prevented the rise of communism in Indonesia, turned the country into a pro-western country, and eliminated another smaller communistic country, by just supporting Suharto.
That’s pretty “successful” in my opinion.
11k Views · View 553 Upvoters",Muhammad Sagif,Which dictatorships did the US support during the Cold War?,The Cold War
31,"Originally Answered: Why did the Soviet Union collapse, but not China, Cuba, Vietnam, Cambodia, North Korea, Laos and Venezuela?
Well let’s take a look shall we?
China: Embraced liberal market reforms under Deng Xiaoping and abandoned the economic policies of Maoism.
Cuba: In danger of collapsing but has found a way to an economic ‘limbo’ through the use of self-employment and slow economic reforms to counter the disruption stemming from the Venezuelan Crisis.
Vietnam: Embraced limited liberal market reforms in the 1980s and abandoned the archaic economic policies of Le Duan.
Cambodia: Actually collapsed.
North Korea: Resource rich and dependent to the point of weakness, economically, on China for essentials and the limited trade it engages in outside of weapons manufacturing.
Venezuela: Currently collapsing.
The common theme present in these situations and noticeably absent from the Soviet Union was the slow-but-sure introduction of more liberal economic policies that pushed away from the Communist dependent model of ‘planned economies’ and allowed for more organic economic growth.
North Korea is the outlier here as it has formed a parasitic relationship with China that essentially amounts to ‘You keep the United States from our border, well give you the resources needed to maintain the bare minimum of existence as a national state.’ It is not an organic economy and is distressingly overreliant on its mineral resources and arms manufacturing to sustain its continuously deteriorating economic situation.
The Soviet Union collapsed because it failed to recognize the necessity for more flexible markets than the strict planned economies that are a pillar of Communist government only to institute reform too late and too recklessly for it to amount to any good.
Communism’s greatest and weakest point has always been its reliance on state-planned economies: they’re good for short-term results but terrible in the long-term if they are allowed to remain unchanged.
9k Views · View 149 Upvoters",Cameron Greene,Why did the Soviet Union collapse but places like China and North Korea did not?,The Cold War
32,"The US was ahead in some areas, the Soviet were ahead in others.
The US DOD actually asked them selves this question in 1981 aswell.
The americans projected that based on their current knowledge of Soviet technology they had a unquestionable lead in 23 scientific areas. And the US had a lead in 18 areas. They estimated some additional areas which were shaky.
But you should keep in mind that this is before that the reality of things like the T-64 T-72 and T-80 tanks were known, it was before modern planes like the MiG-29 was introduced. You can find a lot of technology estimations and assements on Freedom of Information Act Electronic Reading Room by searching for the Soviet Union and Technology.
From my own research in the same libraries i will try to give you my opinion as objectively as I can.
Navy:
From about the 1960s Soviet Naval technology suppassed the american one. Another person answering this question speaks of aircraft carriers, but those were not technological innovations in the cold war. They were old world war 2 technology, as a matter of fact most of the US carriers in the cold war were Essex-class aircraft carrier from 1942. Only a few os the US carriers were supercarriers or nuclear carriers if you will. The Soviets on the other hand invested in long range missile technology. Nearly all Soviet ships were able to fire long range antiship missiles at enemy fleets. The first US anti ship missile was made in 1980 and is still in use today, Harpoon (missile). It is a very subpar missile not even close to the effectiveness of the soviet ones. It’s subsonic and not very big, while missiles like the P-270 Moskit moves at the 3 times the speed of sound and is enough to sink normal aircraft carrier.
The soviet union produced more than 500 vessels from my count that could fire cruise missiles. My comparison the US had less than 30 by the end of the cold war, and the threat of aircraft is highly exagerated due to Soviet fleets always having very heavy AA particularly in the 1980s where the ship Kirov-class battlecruiser provided S-300 long range anti aircraft cover to the fleet.
Airforce:
In the cold war the technical advantages swifted. The F-86 sabre was probably marginally better than the MiG-15 in the korean war. The MiG-17 then outperformed the sabre, the F-4 phantom was a solid plane unpar with the MiG-21 and better in some roles. In the 1970s the USA field very solid aircraft like the F-15 and the F-14 however not in great numbers, while the Soviet Union sported the MiG-23 which while not as good of a dog fighter was a very deadly missile platform with a good radar.
The Soviets made the MiG-25 the world’s fastest armed plane, even to this date. max speed 3.2 mach and 2.8 mach intercept speed with full combat load. The F-15 can fly at mach 2.5 when on low fuel and empty loadout for comparison.
For bombers the USA had the B-52 which was a better bomber than the Tu-95. However the US never managed to upgrade it’s bomber fleet during the cold war. While the Soviet Union made more than 800 supersonic bombers the US can to this day only sport 103 supersonic bombers of the B1 lancer type.
Again the Soviet Missile technology was exceptionally good in the late cold war. the R-73 (missile) archer was completely unmatched even after the cold war as an IR missile.
To give you an idea of how advanced the soviet missile technology was the IRIS-T missile that was adopted in 2005 is essentially a german made R-73 which was adopted in 1984. So the R-73 was 21 years ahead of it’s time so to speak.
The Soviet Union’s pilots in the 1980s also had the helmet mounted display, which is something US pilots didn’t get on the same level until early 2000s.
Luftwaffe MiG-29 experience - positives and negatives here you can read a comparison between a MiG-29B downgraded export version from 1984 vs the newest F-16s and F-18s.
Army:
There is so much here but I will try to keep it brief.
Infantry Weapons: Pretty much equal in most areas, the M16 is a good weapon, the AK-47 and 74 are good weapons too. The only real difference is in infantry equipment is the soviet RPG series. The US M72 LAW was pratically useless against later Soviet tanks and not very versatile at all. RPG-7 on the other hand was a very versatile weapon, later ammo for it could defeat any known NATO vehicle from the front except the M1A1 Abrams, which was later countered by the RPG-29.
Artillery: The US made a few attempts at large scale production of battlefield tactical missiles, but they were ineffective and not very widespread. The Soviets made many highly mobile systems, including the famous SCUD missile and later much more accurate ones including OTR-21 Tochka every soviet division had a tactical missile battery.
US never fielded proper MRL systems. The only one ever fielded was the M270 Multiple Launch Rocket System but it never served the role of true suppression artillery. While the Soviets produced the BM-21 already in 1963, and had MLRs from ww2. The US went most of the cold war without any MRL system, and when they got one it wasn’t better than the already existing BM-27 Uragan and much rarer.
For basic artillery both sides had the same technology, with the Soviets having a much greater amount of self propelled artillery with the americans mostly having conventional towed artillery.
Armour:
The Soviets had a massive lead in armour technology from the 1960s and onwards. The first soviet Armour-Piercing Fin-Stabilized Discarding Sabot ammunition was made in early 1960s and put on the T-62.
The first US APFSDS is from 1979 nearly 20 years late. The T-64 sported composite armour as the first tank in the world in 1963 making it basically imune to HEAT ammo which was the standard AT ammo for NATO tanks until the 1980s.
The T-64B was able to fire anti tank missiles through it barrel, an idea they got from the US sheridan tank, but the US abandoned the idea, because they couldn’t make it work properly so no US tank has had them since then. The Israelis have the LAHAT missile for the 120mm gun though.
The Soviets also a pioneer of Reactive armour, Active protection system, Autoloader.
Futhermore the T-55 from 1961 and every tank made after it in the Soviet Union featured two plane gun stabilisation and CBRN defense, in the US the CBRN was first used on the M1A1 in 1985 and two plane gun stabilisation on the M60A1 AOS in the 1970s.
The US fielded the best computers and electronics, later also the first to use thermal optics. The US ammo was however much slower than Soviet, and the americans didn’t consider soviet lack of firing computers a problem, due to how fast their projectiles moved.
As for the quality of soviet tanks, this is what the US had to say about some of the things i described.
11.5k Views · View 69 Upvoters",Carl Hamilton,How did Soviet and US military technology compare?,The Cold War
33,"First, China has it’s own culture, thousands of years old. That’s quite different from Russia. China was alredy old when Novgorod and Kiev were built, when Vladmir became ortodox. The chinese has it’s own failure modes, the dynastic collapses. They happen when the government loses the Mandate of Heaven - when it no longer takes care of the people, of the land and of heaven.
The CCP takes care of the people - the chinese are happy and fat, hundreds of millions of chinese left abject poverty and became middle class, surpassing many western countries like mine (Brazil) and even some european countries like Spain. If they keep it up they will be like the germans in a generation or two. But if corruption spreads, if unfairness and opression, hunger and disorder spreads, they will fail to take care of the people. I see no way for this to happen.
The CCP takes care of the land. China’s infrastructure is magnificent. Waterworks, railroads, electricity… but there is a lot of pollution there, damaging the fertile lands and the rivers. If the damage keeps growing and the CCP fail to keep the infrastructure healthy, if earthquakes, hurricanes, floods or nuclear meltdowns devastate the country, they will fail to take care of the land. The party takes care of the infrastructure very well and it’s response to disasters is fine, considering that the country has huge demographic densities. The death toll and the damages are small (compare with recent hurricanes in the US).
It’s on religious matters that the CCP fail due to the communist materialism. The weak religious devotion is dangerous because it reduces the morality and ethics of the people, bringing the threat of corruption. But for now, the CCP has been able to function even as an atheist organization. That’s the weak link, but it takes time for this weakness to threaten the other two pillars and reforms can be enacted to deal with it.
The Mandate is fine, for now. China won’t collapse. Not in this decade nor in the next at least.
191 Views · View 81 Upvoters",Luciano Geronimo,Is China going to completely collapse like the Soviet Union did soon?,The Cold War
34,"Recently Krauss Maffei Wegman (KMW), who designed and produces the Leopard 2 and Nexter, who produce the Le Clerc, have formed a joint project where they married a Leopard 2 chassis and a Le Clerc turret in an effort to demonstrate their respective tech and possibly offer jointly produced units through KNDS, the company or brand they used to organize the project. The idea is to show off a lighter weight, but NATO/Euro compliant vehicle for emerging market nations from the former Watsaw Pact members who are looking to ditch their Cold War era gear. It was demonstrated at this year's Eurosatory arms expo in Paris, France and drew a fair bit of attention from the attendees.
The so-called ‘Euro MBT' demonstrator at Eurosatory 2018.
What appears to be a brochure image of the EMBT in the field.
A side view of the EMBT at Eurosatory 2018.
1.4k Views · View 47 Upvoters",Agares Tretiak,Is there any example (or real-life service) ever that any turret/chassis of a tank has been installed on turret/chassis of any other different tank?,The Cold War
35,"Not on the verge, but Russia is increasingly walking in the footsteps of the Soviet Union in its last decade. This is hard not to notice, except that those in Russia may view this positively.
The reliance of the political elites and the population on a single leader is striking. There are more than one party in Russia, but the ruling party still dominates others by far.
The reliance of Russia's finances on exports of raw materials is striking. Russia is now exporting rather than importing grains, but oil, gas and metals (primarily oil) still dominate exports and the revenues of the federal budget.
Russia's ongoing military buildup reminds very much the oil-funded Soviet buildup of the late 1970s. The military is now smaller as a fraction of the population, there are very few foreign bases (and few allies), and the Navy is a shadow of the Soviet Navy. But the September 2018 wargames Vostok-2018 with 300K servicemen are officially advertised as the largest since 1981.
Should Russia get into a serious military standoff with NATO to the point that this affects the world economy's growth prospects, world oil prices would go south and undermine Russia's federal budget for several years. Vice versa, if Russia and Iran manage to stir up local instability around the Persian Gulf, oil prices would go up and Russia would reap windfall profits. So, the economic circumstances can go both ways, but will most likely stay where they are, while the rest of the world develops at a faster rate.
Ethnically, Russia is obviously more homogeneous and stable than the USSR. However, Russia is entering a period of population decline, which may affect the engineering base and the economic growth. In particular, Russia's civilian space program (both rockets and satellites) is a slow train wreck. Russia never gained strength in digital electronics and has no capital to develop decent semiconductor fabrication for it. Even at the Olympics, Russia is losing its past high standing.
A smaller economy is showing in the military modernization efforts, which were given top priority. Naval shipbuilding is mostly limited to frigates and the repair of older capital ships. Transport/cargo and passenger aviation are in decline. The fifth-gen fighter program is a failure, and the new tank is too expensive for mass production. The nuclear program is shrouded in secrecy, but the SS-18 missiles designed and manufactured in Ukraine are now end-of-lifed while their replacement is not yet deployed. As of 2018, Putin is bragging about fantasy weapons, of which some never worked and repeatedly crashed in tests.
In the meantime, Russia's immediate neighbors to the West are busy reducing trade with Russia and increasing trade with the EU. Ukraine used to be a top-3 trade partner, but banned direct flights to/from Russia and overflights by Russian planes years ago, is now thinking of severing rail links. Tell me this does not echo the Iron Curtain. Yes, China is still trading with Russia, but their trade didn't grow after 2014 as was hoped for. India is still buying weapons from Russia, but pulled out from the Su-57 project and is buying from NATO countries instead.
The US has just imposed a new round of economic sanctions which limit investment in Russia. It's not actually clear what Russia is betting on - their world is shrinking, and everyone else is adapting to every trick they come up with, like propaganda and elections meddling.
49.4k Views · View 734 Upvoters · View Sharers",Igor Markov,Is Russia on the verge of break up like Soviet Union?,The Cold War
36,"Not because of the reforms. The system was already running out of steam when he took over. Gorbachev was tasked with salvaging it, but failed.
The course of actions was like that:
1984: “Sh1t! The Americans are soon far ahead of us in military technologies, we gotta do something to catch up”
1985: “Eureka! Let’s splurge up on the best industrial equipment and speed up like Stalin did in the 1930s.”
1986: “We’re running out of money! When are these bloody oil prices gonna go back up?”
1987: “Wait! Why is all this new equipment staying idle and where are all the workers who are supposed to work on it?”
1988: “Why are none of our party comrades doing what they are ordered to do? Let’s let them know the ugly truth about themselves! And let people earn some extra money on their own if they know how!”
1989: “Why is the till empty? Why are all these nationalists acting up all of a sudden? Let’s print more money! Why are everyone stealing instead of working? Why is everyone criticizing us, and not Stalin or Brezhnev?”
1990: “Where’s all the food gone? Why is nobody working? Let’s print more money! Hey Americans, can you lend us some?”
1991: “Hey, everyone, let’s sit down and talk. People? Anyone?”
In other words, in 1985–1989 Gorbachev tried Stalin’s industrialization recipe, but without Stalin’s reign of terror. He also didn’t have the abundant workforce pool willing to work long days just for food, as in the 1930s.
When the measures didn’t work, he was increasingly abandoned by ethnic elites—starting with the 1986 unrest in Kazakhstan—and later by the state and party bureaucracy. Old-timers abandoned him because his reforms threatened their control over the economy. More advanced people in the party and government conscienciously worked to defeat the system because they eyed the chance to appropriate the state assets for themselves.
By the summer of 1991, Gorbachev virtually stood alone. With the failed coup of hard-liners, the game was over.
14.3k Views · View 452 Upvoters · Answer requested by
Nikhil Melgiri,
Robert William, and 1 more",Dima Vorobiev,Did the Soviet Union fall because of Gorbachev's reforms?,The Cold War
37,"Nearly Impossible
People in the PRC are mostly Han Chinese. The majority of almost all province are Han Chinese. Even in many provinces besides China proper, the majority are still Han Chinese. Therefore, Han Chinese are everywhere. It’s difficult for any minority to successfully secede from China.
Northern Han Chinese also view Southern Han Chinese as the same group of people as themselves. Southern Han Chinese also view Northern Han Chinese as the same. There is no segregation at all.
Han Chinese culture of unity is one of the strongest in the world for more than a thousand of years. You can see that China fragmented, and unified many times throughout history, while other empires just fragmented and simply gone forever.
Even though the PRC may not last for next 1,000–2,000 years, I believe China will still remain firm and united.
42.1k Views · View 396 Upvoters",Pun Anansakunwat,"Will China eventually break up into several different countries, like the Soviet Union did?",The Cold War
38,"Britains LL to the Soviet Union had far more strategic value to the Soviet Union that U.S. LL.
Germany’s fighting on two fronts, and troops ill-prepared for the eastern climate of the USSR, coupled with British arms to hold off troops for a time, were far more significant than U.S. LL.
429 Views · View 9 Upvoters",Gini McCardle,"If the United States had strategically limited Lend-Lease support to the Soviet Union during World War 2, could the half-century of communist dominance in Eastern Europe have been avoided?",The Cold War
39,"I agree we don't have an obligation to Ukraine, but we do have obligations to Poland and the Baltic states.  I feel like we couldn't defend them if Russia attacked right now, which bothers me.  But if we start moving troops into those countries, it might cause the very thing we're trying to prevent!  So I'm at a loss about what to do.  (You know, just in case the President calls to ask me what I think.)
 
I'm not a military expert, though.  Maybe I'm worried over nothing.
111 Views · View 1 Upvoter",Jerry Cohen,Russia–Ukraine Conflict (2014–15): Should NATO mobilize?,The Cold War
40,"Certainly.
Brazil, Argentina, Australia, New Zealand and South Africa all have major military installations that could potentially be used by the US/NATO or whatever power bloc that opposes them in the wake of the devastation of the Northern Hemisphere. There are also multiple large cities in the Southern Hemisphere which possess significant manufacturing and technical capabilities which could be used to assist in the rebuilding processes of heavily damaged Northern combatants.
Unfortunately, any nuclear conflict so large that it would make targeting more than few Southern Hemisphere locations (If any at all) a erious consideration, would be so destructive that it would endanger those areas anyway without the need to use weapons. After all, today's population is only possible due to a complex logistical system which requires that good and services be transferred from North to South and vice versa. Radioactive fallout, the spread of disease due to mass deaths and the inability to get food and medication to remote áreas of the world be just as effective at destroying nations as nuclear strikes, if not more so.
298 Views · View 2 Upvoters",Jon Mixon,"Is there anything of worth to nuke in the Southern Hemisphere? If not, which is the most likely things to be hit in the Southern Hemisphere?",The Cold War
41,"Quite poor. Ranks filled with highly unmotivated conscripts.
(Typical conscript. As hair cutting was not done in the Army, boys really let themselves go. I found a photo of my dad during his basic training, he looked like an early band member of ZZ-Top)
I have no doubt that if the Russians ever were to cross the Iron Curtain, the Dutch would’ve performed just as well, as they did against the Germans, the Japanese and the Serbs.
But…. We had inundation!
Inun-what? The theory that if you flood the land below sea-level, the enemy would be hindered just enough to ferry the Royal Family to England. This worked well against… Not the Germans. The Germans came with this brand-new innovation called “paratroopers”. But nonetheless, scientists got to work, and calculated that if we drowned the land until somewhere between 1m and 1.5m water, tanks would find it difficult to cross. (that was the theory)
(Inundation phase 1. Drown the land to create a watery border)
Around my town, they have a lot of stuff left from that era. They constructed large floating locks that could block the major rivers. They scattered small bunkers and casemates here and there.
(Yes, that’s the turret of a surplus Sherman tank.. Actually, the rest of the tank sits under ground, in a concrete base. A cheap casemate to protect this street.)
(Drawing of one of the floating locks)
Slight note 1: Most of the workings and works surrounding this IJssellinie was already leaked to the Russian intelligence in an early stage. A birdwatcher sent photos of the construction to a fellow birdwatcher in Russia “Look at those strange things they’re building near my birdwatching spot”. Rumors have it that the Russian intelligence constructed a copy of a waterpumping windmill on a secret location, to train engineers to operate these, as the only way to pump the inundated areas was using these mills we’ve preserved for this very reason (the regular diesel and electric pumps would be destroyed).
Just in case 10km of water didn’t stop the Russians, they could blow some more dykes until they flooded most of the country.
Slight note 2: During the Cuba crisis, several locks were closed to start raising the water level in the IJsselmeer lake in anticipation of WWIII. Cities around the lake complained that their sewage was coming back up the toilets.
Now, if the Russians really were to advance to The Netherlands, where would the army be placed, you wonder? The answer is: in Germany. The Dutch had a lot of bases in Germany, and knowing the motivation (or lack thereof) of Dutch conscripts and earlier attempts to stop advancing Germans and Japanese, the Dutch strategic planners took no risk and drew a ‘no step back plan’. Quite literally, as the army would be with their backs against the water.
Should the army be overrun (which was also likely) and the Russians would’ve found a way to cross the water, stashes of weapons were hidden in various locations to be handed out to veterans, reserve soldiers and Moluccans who would take up a guerilla.
Slight note 3: Those hidden arms stashes were part of a larger project Gladio. We’ve hidden them so well, that we kinda forgot where they all are. We just hope nobody bad finds them first.
Slight note 4: There was a joke among the intelligence community of that day. “One Russian general is talking to another general. ‘Shall we take Belgium or The Netherlands? They’re both equally weak.’ ‘Let’s take Belgium, the Belgians have chocolate and beer. The Dutch have cannibals (referring to Moluccans, armed to the teeth among the population) and water.’”
20.7k Views · View 158 Upvoters",Royi Eltink,How good was the Dutch army during the cold war?,The Cold War
42,"Because China is cheating at communism.
China has a communist rule, communist-style suppression of media, suppression of protests, uses its army on its own people in protection of The Party, etc.
However, China also embraced capitalism, and has done rather well with it. They've opened their markets up to the world, manufacture goods that essentially everyone in the world buys now, and has created economic incentive for foreign investment, and as of recently, has even made Chinese bonds available for purchase to foreigners. China has also began to take up the mantle of “leading the world” regarding things such as clean energy.
The Soviet Union did none of that. They were closed off to the world, and fostered an extreme “us vs them” culture. The Soviets felt they were the superior nation in all fields, and any outside view to them was crushed rather swiftly.
Also, unlike the USSR, the PRC government seems to be listening to its country’s people way more than the Soviet Union did. Therefore, China has modernized (because that's what the people want), it’s opened up to the world (because the people want to be friendly with the world), and it has created an environment that is stable and where the people aren't starving and hating their government because they feel it has turned its back on them.
The Chinese government loves stability because that creates less of a reason for the civilians to protests, uprises, or a civil war to occur. All of those things mixed with instability typically initiates the beginning of the eventual death of communist or dictatorial states (I’m not saying that dictatorships and communist governments are similar or the same, I'm just saying that if you look at history, they both collapse quicker than democracies if instability ensues). The Chinese Communist Party wants to remain in power and has been able to understand history enough to know what kills communist states.
A lot of Chinese citizens I've talked to don't feel scared in China, and don't worry that Chinese secret police are going to come and kidnap them and make their family disappear. That was not the case at all in the USSR. No one seems to be worried in China, and it seems (to me at least) that the Chinese are content with their country. Aside from some protests happening in Hong Kong, I have yet to read about any recent Hungarian Uprising or Warsaw Uprising-esque protests happening in China (there's a very good chance I'm totally ill-informed on this however and if I am I'd like to be corrected).
I've seen many answers from Chinese citizens on Quora and they all have a very humble (while proud) self-image of themselves and their country. They look at the US economy and want to be like that. They look at Germany’s public education systems and strive to achieve that. They see that dealing with as many countries as possible in as many markets as possible will greatly benefit them, as well as the rest of the world.
China sees strong features in other countries and therefore wants to have those features too. They are able to look at themselves as a country and go “hey, country x is doing better at y than we are, we should study that and try to implement it”.
The USSR hated countries that did things that were even remotely different than how it did things. That's why it failed. The world changed around it, and it decided to remain stuck in its old ways. After enough time, it imploded on itself.
China has figured out how to implement the perfect hybrid of two completely opposite ideologies (at least it seems that way so far).
8.7k Views · View 142 Upvoters",Geraldo Hutchinson,Why did communism fail in the Soviet Union but it still persists in China?,The Cold War
43,"In almost endless ways, we are still dealing with the aftershocks now.

Here are just some of the ways in which the collapse of the USSR affected the world. I am sure others can think of other ways:

A new wave of democracy as old Communist regimes collapsed in Eastern Europe, in particular, and as the US abandoned its support for authoritarian right-wing regimes in Latin America, especially, as the country no longer felt the need to put stopping the USSR ahead of democracy and human rights.
A new focus on democracy and human rights as an outcome of foreign policy, rather than an attempt at containing the Soviets, no matter the cost
The end of wars in places like Angola, where the two sides were essentially proxies for the two superpowers
The US becoming the sole superpower and the creation of a unipolar world (though we are now, arguably, seeing the rise of additional poles)
Independence for ex-Soviet republics such as the Baltic states, Ukraine and the Central Asian Republics such as Kazakhstan
The collapse of the Russian economy, mass-poverty, the rise of gangster capitalism, leading to cynicism of democracy and capitalism, and the eventual rise of Vladimir Putin
An existential crisis for the political left as liberal capitalism appeared to have won, throwing the credibility of statist solutions into doubt. Communist parties were most effected, often becoming much more moderate parties, or collapsing, but more moderate left-of-centre parties also rapidly moved to the centre and embraced a more capitalistic view.
The Gulf War (which would have never happened in the previous bipolar set-up as the USSR would have blocked it)
The reunification of Germany
The disintegration of Yugoslavia and the resultant Balkan wars
The mujahideen of Afghanistan (including Osama bin Laden) refocusing their hatred upon the 'decadent' West, rather than the Soviets who they had originally fought
The acceleration of China's opening up of its economy
The opening up of India's economy
The spread of international capitalism to Eastern Europe and throughout Asia, creating new markets
The expansion of the European Union from 12 member states to 28 member states
The deepening of European integration with the Maastricht Treaty which transitioned the European Economic Community into becoming the European Union.

That is just what I could think of in a 5 minute brainstorm, I am sure others can think of many more.

The world has changed almost unimaginably. For me, personally, there is a very clear impact. I sit, right now, on my bed, with my girlfriend lying next to me. I am British, she is Romanian. Had we been born twenty years earlier than we were then we would have been born on opposite sides of the Iron Curtain. It is highly unlikely that either of us would be able to visit the other's country. Romania was incredibly closed even by Eastern European standards, only friends of the regime were generally allowed to go outside it and my girlfriend's family were low-level political dissidents.

Instead, my other half finished university and was then able to win a scholarship at the London School of Economics. The cost of her degree and her ability to emigrate were aided by Romania's joining the EU in 2007. This allowed us to meet and begin our relationship two years ago.

Had Ceaucescu's dictatorship continued in Romania then she would have not been able to leave the country. In fact she may not have even survived. She was born two months before the communist dictatorship collapsed. When she was born, there were no goods on the shelves and thousands were starving. Her mother contracted a virus which made her unable to breastfeed. She needed baby formula. But there was no baby formula available in the shops because of the dire economic situation. Her mother was only able to feed her because a neighbour of theirs, who they believe was working for the Securitate, the Romanian secret police, was able to get them formula on the black market.

If you look at Romanians born in the 1980s, like my partner, and Romanians born in the 1990s you can see the visible difference in height, with the latter much taller as their generation was not malnourished.

The end of the Soviet Union resulted in massive, convulsive world changes, but perhaps the biggest change is for the literally billions of people who've seen their life chances rapidly improve.
64k Views · View 63 Upvoters · View Sharers",Chris Terry,How did the collapse of the Soviet Union affect the world?,The Cold War
